city,url,Filter,Created_Time,Longitude,Latitude,Likes,Comments,color1,color2,color3,color4,color5
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11116869_587659218042084_457976420_n.jpg,Aden,1429446456,126.993209017,37.522450954,7,0,#d3c3b1,#734432,#c68a57,#58555a,#815145
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11176383_1615571208659873_128755256_n.jpg,Valencia,1429450554,-0.1215555,51.531466667,0,0,#4c2d3b,#e8c8a6,#856a6d,#a48c94,#bc9474
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11142247_937859839587492_1706785582_n.jpg,Normal,1429451080,139.758352885,35.672011928,0,0,#be6d79,#221104,#f4c58d,#742c4e,#795c31
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11084876_1598588720418749_1642520878_n.jpg,Normal,1429446777,-0.122915143,51.4863665,1,0,#325655,#eeedf0,#696a7b,#7b7db1,#8a9cd5
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084799_363577490517866_1354871615_n.jpg,Normal,1429454380,37.635145,55.757595,2,0,#0f04ce,#0f047d,#08061f,#66273c,#0e4b24
moscow,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11142179_1562664427329473_551009598_n.jpg,Normal,1429439257,37.628751467,55.722425449,3,0,#c3b7d2,#18161b,#9c714e,#61434b,#776988
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117154_627178044051071_703813339_n.jpg,Normal,1429463315,126.976913333,37.560621667,5,0,#202020,#a4a4a4,#666666,#848484,#7c7c7c
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11094451_422491734591156_1231798900_n.jpg,Normal,1429463859,-0.160265914,51.559699075,0,0,#e3e2ea,#565967,#857f7f,#717675,#a6979e
paris,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11123684_440192792813844_1921501248_n.jpg,Normal,1429463414,2.337191105,48.846869339,0,0,#d3b6c1,#0c0b0c,#775b67,#9a8995,#937488
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117167_354073118124136_1814897382_n.jpg,Inkwell,1429463892,-0.169354324,51.530284736,1,0,#282828,#e4e4e4,#989898,#8c8c8c,#a4a4a4
moscow,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11123894_1830974367128562_155456684_n.jpg,Inkwell,1429462598,37.62267922,55.724822612,14,5,#141414,#909090,#4c4c4c,#6c6c6c,#646464
paris,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s150x150/e15/928886_955917481115716_1417279581_n.jpg,Normal,1429466152,2.310277778,48.863611111,0,0,#7a8ba9,#dcd7d5,#100f13,#b1bccf,#2c3c5c
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11123728_395893940581606_1267320072_n.jpg,Normal,1429452231,37.629406322,55.763809594,11,0,#615561,#dacbb1,#1b1012,#acaebe,#a4a4b4
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11142768_1387543064904569_750790251_n.jpg,Mayfair,1429396207,-0.143244797,51.51788824,9,0,#9c847f,#261735,#53364e,#ecdbd5,#6c5336
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117007_673090912818460_1108319883_n.jpg,Valencia,1429395300,-0.127153117,51.512430187,2,0,#532b38,#d8d0b4,#bd8978,#997c70,#8a90b0
paris,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11084903_1558766891040701_1868994760_n.jpg,Ludwig,1429394681,2.289800801,48.876149489,0,0,#414436,#e8e4de,#928b81,#acaca4,#a8a4a4
london,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s150x150/e15/10632266_1610250599191368_1303220253_n.jpg,Normal,1429466590,-0.120402833,51.560588333,1,0,#4e4643,#f1edea,#a2bee4,#7f91b3,#9c735c
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/l/t51.2885-15/s150x150/e15/11098491_699507986824311_2011942010_n.jpg,Normal,1429393735,37.629861667,55.771663333,1,0,#31302d,#d5beb1,#847469,#9b9f96,#909094
moscow,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11116991_410658232446344_1561027255_n.jpg,Valencia,1429394536,37.612126424,55.727477205,6,0,#7a4835,#eaddbe,#2a0e26,#cd894f,#b79b9a
newyork,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11123897_365332573664287_1978705969_n.jpg,Valencia,1429399025,-74.038761472,40.729797562,0,0,#978275,#e6edd8,#dda981,#604346,#c2c2bd
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11142328_1600070980248628_724158166_n.jpg,Normal,1429387908,-0.109096924,51.532911616,3,1,#be8962,#7f2816,#dfdfdd,#5a6463,#dfcfb1
moscow,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s150x150/e15/1689234_1572524299667952_737362866_n.jpg,Normal,1429393437,37.635145,55.757595,2,0,#30297c,#3f37e1,#120c31,#b79096,#75aeea
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11098523_672586812887796_1324538023_n.jpg,Valencia,1429397997,-0.175364013,51.49422925,1,0,#f2e4a9,#96553b,#cf985a,#bd8e3a,#8e8e52
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11138007_849744215073873_765386614_n.jpg,Normal,1429397660,139.730987415,35.665684581,0,0,#3a3231,#dbd6d3,#a5a29f,#8c7974,#94949c
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11142755_626552374146464_1757162896_n.jpg,Normal,1429394479,-0.087604399,51.525802612,1,0,#0b0404,#cd1a66,#f65ac0,#5c3444,#7c2c3c
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11116838_742640585853642_311584808_n.jpg,Dogpatch,1429402619,-0.094132377,51.494335583,0,0,#e5c3bb,#211c26,#88aeb5,#71819e,#8c5157
moscow,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11176037_348562442017456_757214196_n.jpg,Normal,1429396147,37.63799021,55.761287729,0,0,#c2ccdb,#2a2727,#4d4b48,#626f85,#515869
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11094488_1377835012546915_323829906_n.jpg,X-Pro II,1429399884,-0.1213695,51.500916667,3,0,#2b2136,#d9d59d,#8ca5a3,#765c5f,#788c9c
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11142901_532685300205873_820218514_n.jpg,Crema,1429394243,37.624488897,55.758306454,4,0,#e1dad1,#372622,#946c53,#b6a28f,#9d9294
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/10932327_1577454655846598_2105145932_n.jpg,Normal,1429394622,-0.163050571,51.552910642,0,0,#498eb3,#c9d5de,#92d3f7,#133947,#3d574c
rome,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11142734_920403064647638_173647660_n.jpg,Amaro,1429401131,12.502858333,41.91512,0,0,#40303b,#b9c7d1,#ae8b73,#7f8077,#9696b1
moscow,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11142347_881708645224053_226528693_n.jpg,Brooklyn,1429395365,37.635145,55.757595,2,0,#0e083f,#70a0bc,#282280,#4e55a0,#5c6a94
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/10898967_1100216810005520_1957785997_n.jpg,Normal,1429394653,37.631550406,55.728231784,2,0,#48474d,#c9bfb4,#938178,#a7adb9,#a9ae96
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11142143_792307394170878_1756242030_n.jpg,Nashville,1429394642,-0.084081867,51.46684395,0,0,#d8bfac,#2f313f,#7f3340,#6c6060,#98553c
tokyo,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11142335_1171590249535194_721100718_n.jpg,Normal,1429396642,139.796463931,35.71175895,0,0,#47464b,#dde2ea,#8f8b8e,#a8acb2,#a4a4ac
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11142989_463125180506231_1483939187_n.jpg,Normal,1429402504,-0.141644292,51.512817177,0,0,#1e0b0b,#de9554,#932814,#f6e5d0,#f9da97
newyork,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s150x150/e15/1799723_1563553480571598_1033850290_n.jpg,Normal,1429396440,-74.023097456,40.7593004,35,1,#caceb8,#235e48,#877745,#6e9784,#5a6665
berlin,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084884_1632149933686206_603327063_n.jpg,Normal,1429399595,13.345645,52.509645,1,0,#51493e,#eae6d8,#c6af8d,#999288,#a3b298
paris,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11143061_1382654398729038_1220772508_n.jpg,Skyline,1429397864,2.332974521,48.863552512,3,0,#1f0d10,#fafafa,#9a0c47,#988484,#74747c
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11123710_1593839780874519_418697279_n.jpg,X-Pro II,1429397765,2.303172997,48.865565153,1,0,#0d0d2a,#b5aa88,#656058,#7c747c,#84907c
newyork,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11093058_416975845148117_640451023_n.jpg,Aden,1429401977,-74.0158,40.715295,0,0,#ccb7aa,#382d36,#7e6365,#908484,#907c84
newyork,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11078822_1379106385730262_223971253_n.jpg,Normal,1429395890,-74.080149272,40.717083609,2,0,#6f4358,#daa599,#9ba29c,#1d0d2d,#9a83a2
rome,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11142201_1457661044526149_12848506_n.jpg,Lo-fi,1429398832,12.538946112,41.903606404,0,0,#08080a,#d6ac84,#593d42,#52e932,#4a6599
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11123748_361720697360602_717606956_n.jpg,Normal,1429395118,37.619120771,55.761000019,0,0,#c0b3a8,#4e3c37,#81897d,#705a51,#84664e
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11093013_1587186131529307_1117849231_n.jpg,Mayfair,1429395998,-0.115121738,51.55328275,1,0,#efdce0,#453a3c,#978b8d,#7c7174,#796c6c
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11098549_1082770618403612_255239770_n.jpg,Normal,1429394734,-0.107687073,51.534783341,0,0,#110a26,#b18ed0,#6253b2,#382c76,#746c94
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117137_746160952169563_1324069545_n.jpg,X-Pro II,1429399939,139.758352885,35.672011928,1,0,#bf9c7e,#332022,#f6e4c6,#7e5536,#5c514c
london,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s150x150/e15/1389946_930208330376986_994086260_n.jpg,Normal,1429399982,-0.1491445,51.522686667,0,0,#f1e0c8,#99866b,#b19b85,#c2ad95,#b4a48c
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/10691850_809674592421746_961365291_n.jpg,Ludwig,1429400007,139.758352885,35.672011928,1,0,#6e5438,#ddc8a4,#1d1107,#a9b4aa,#8ea1a1
paris,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11084693_1422982361342204_1301592220_n.jpg,Normal,1429442716,2.289010332,48.8869448,2,0,#b49d5b,#1e2422,#5e5f4e,#c2c6cd,#6a3729
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084979_443090362536127_1155714698_n.jpg,Normal,1429458532,126.970963281,37.575980526,2,0,#9b8d84,#232327,#efe7d7,#51413c,#564e3a
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11142786_985252931507507_352628839_n.jpg,Mayfair,1429443059,2.288403333,48.861746667,0,0,#a4c0da,#423b48,#dadde6,#78716a,#5b648c
berlin,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11116809_833274453426326_2095254869_n.jpg,Normal,1429451621,13.401994356,52.542062924,3,0,#b3b3b3,#232323,#5f5f5f,#444444,#4c4c4c
seoul,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11137629_666550110134686_1989889440_n.jpg,Normal,1429462425,126.987647428,37.517209083,1,0,#ecefeb,#4f5444,#8e9799,#978d5d,#7d6c51
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11143033_1573067712964120_1974604756_n.jpg,Normal,1429433888,-0.169942668,51.533010523,0,0,#e5d7e0,#324b2a,#8e7152,#7e7474,#688c94
paris,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11111540_825915000778377_1789374124_n.jpg,Valencia,1429433986,2.265335061,48.842395926,0,0,#815354,#e0d9bc,#26091f,#db767d,#b69da9
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11117051_1377247092606194_1617788324_n.jpg,Normal,1429434067,-0.127153117,51.512430187,1,0,#77523f,#e6d7cf,#312822,#d7956f,#e5c591
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11093136_825412317511850_1348185430_n.jpg,Normal,1429444908,139.720108046,35.684924108,0,0,#484439,#d2c6b3,#9c8d75,#a9b29e,#959caa
tokyo,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11093136_293920640800023_634652778_n.jpg,Normal,1429432278,139.7874,35.667728333,0,0,#949992,#1e1412,#473933,#5d615b,#514c44
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11093133_766216803476931_1441810274_n.jpg,Stinson,1429433636,2.332974521,48.863552512,0,0,#512a32,#ecdbdc,#95304c,#ca3f68,#df84a6
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11142264_977570148920842_1172457803_n.jpg,Normal,1429454967,37.635145,55.757595,1,0,#1c1245,#b5aaa1,#a4767f,#6341cb,#533a95
tehran,https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s150x150/e15/10617013_1633631766869151_938616110_n.jpg,Normal,1429466369,51.36394603,35.711737208,2,0,#333035,#ecebeb,#93989e,#ad3b4a,#e48c6c
moscow,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11093111_1641940146041717_183241360_n.jpg,Normal,1429364293,37.670088333,55.791541667,3,0,#c9c9c9,#2a2a2a,#4f4f4f,#6f6f6f,#5c5c5c
berlin,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084973_1440015796297119_804534540_n.jpg,Ludwig,1429371831,13.407713333,52.539386667,0,0,#f7f3eb,#141007,#887050,#ac926d,#747474
berlin,https://scontent.cdninstagram.com/hphotos-xaf1/l/t51.2885-15/s150x150/e15/11084913_948844185156210_533517180_n.jpg,Normal,1429461423,13.402110536,52.519327569,2,0,#f9f9f9,#4b4a4c,#b7b6b8,#969596,#a9a4ac
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084869_750430328408675_49045501_n.jpg,Brannan,1429363042,2.3196418,48.8712298,0,0,#4a343f,#e7d8c1,#87897d,#be9082,#b19fa9
stockholm,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11098265_1435812826719287_791372128_n.jpg,Ludwig,1429362997,18.013673164,59.353844896,0,0,#c06e54,#23100b,#f8e2da,#7e1214,#e5b4a5
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11176111_1429327510702640_251146431_n.jpg,Normal,1429434049,-0.143411167,51.498961667,0,0,#584d57,#9acbfa,#b7857b,#83adf4,#868e97
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11142290_1718284681731882_28937108_n.jpg,Ludwig,1429363546,-0.139947586,51.508820961,5,0,#9a7a51,#2c190a,#e3d5ba,#bab2b0,#573011
rome,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s150x150/e15/1538537_915021308529228_1500558852_n.jpg,Ludwig,1429431093,12.485990479,41.895872452,6,0,#cebcae,#2b1c15,#613921,#855638,#77675b
tokyo,https://scontent.cdninstagram.com/hphotos-xap1/t51.2885-15/s150x150/e15/10691760_355363148005698_1997551126_n.jpg,Normal,1429432862,139.753525,35.733903333,0,0,#201f18,#859093,#677a85,#5e5850,#686c69
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11078813_860944270608337_914673535_n.jpg,Inkwell,1429363198,-0.131280804,51.504828008,3,0,#452e2d,#6fc8f2,#c9878e,#963739,#4c9dd4
tehran,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11116833_1075714549110071_1622493502_n.jpg,Normal,1429382416,51.3596459,35.6659789,0,0,#1b9169,#b4baaf,#080907,#15e1c6,#0bd8ab
london,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s150x150/e15/10665554_863296610413970_562630289_n.jpg,Normal,1429381546,-0.135188833,51.502308333,1,0,#a3b0c2,#62583c,#3c381e,#d7d4d0,#645c64
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117215_549107255231931_1023270902_n.jpg,Earlybird,1429382318,-0.118952097,51.51178705,0,0,#d7c6a8,#37121a,#793f32,#a97457,#8e7264
berlin,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11093128_1438734719754272_1877511653_n.jpg,Normal,1429383154,13.392526204,52.513439441,5,0,#505050,#eeeeee,#9a9a9a,#747474,#7c7c7c
newyork,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11078592_1000016326676055_575407550_n.jpg,Inkwell,1429384552,-74.069630053,40.726388716,0,0,#ced9d2,#21457d,#704c4e,#6abbd5,#9b7961
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117155_1597434963807193_1349623993_n.jpg,Lo-fi,1429381948,-0.171421667,51.49738,1,0,#f6f1e5,#aca69c,#d1cebe,#c4bcb4,#bcbcb4
rome,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11111347_371623286360020_750128994_n.jpg,Normal,1429383225,12.494966683,41.889648322,3,0,#edeced,#403331,#a3a8ae,#b68672,#896459
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/10914393_964469006916671_1380505154_n.jpg,Normal,1429380591,2.295927101,48.825435961,2,1,#2a2521,#f7f6f6,#a49b95,#b4a49f,#968c8c
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117017_1110103915671561_1672530623_n.jpg,Normal,1429384784,2.330075,48.865363333,0,0,#faf6f6,#323d2a,#8b6a5c,#a2a196,#8eb958
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11085097_1577888205796467_712584512_n.jpg,Ludwig,1429384459,-0.167106012,51.548569391,2,0,#37322d,#c6d0df,#7f7776,#9eacc1,#878daa
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11111314_1051218718239690_18598376_n.jpg,Normal,1429381239,-0.167032554,51.520123785,0,0,#34323a,#d9cec2,#90827b,#a2aeab,#9597a7
tehran,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11116603_772531439533062_165869981_n.jpg,Normal,1429382358,51.3596459,35.6659789,0,0,#85919a,#2a1f24,#664941,#61575a,#3c444c
london,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s150x150/e15/10661147_1625164034373613_40203892_n.jpg,Valencia,1429381559,-0.118057514,51.475347765,3,1,#64433e,#ecefc9,#e2c68c,#c69a6e,#a48b78
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11116926_1426924794279589_2011544098_n.jpg,Normal,1429380830,2.318046667,48.832695,0,0,#d7c5ae,#6e7374,#f0f6f5,#9b8273,#a08b86
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11142131_883400141716903_573236766_n.jpg,Normal,1429384115,-0.131236921,51.514773696,0,0,#c9b29b,#221919,#7b6251,#6c617c,#948c7c
paris,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11094489_909107419109366_355028399_n.jpg,Normal,1429381106,2.33735363,48.858070043,17,0,#30323c,#c3bdb1,#708290,#8c999c,#786a5f
tehran,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11085052_802527916504593_1854168088_n.jpg,Normal,1429383324,51.3596463,35.6659791,0,0,#2c3136,#c3beb7,#86797b,#92aaac,#7296b1
london,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084689_641257946018255_76432723_n.jpg,Amaro,1429382268,-0.118521947,51.547923638,0,0,#a47a5d,#572632,#d7e4ce,#d5ce9c,#554960
moscow,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11137955_916788691698009_599589959_n.jpg,Hudson,1429384194,37.66895242,55.782111935,4,0,#e2e5c3,#351819,#6d6938,#b0725c,#988884
stockholm,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11116751_817597451658467_1376408703_n.jpg,Normal,1429383537,18.009979284,59.336920654,0,0,#231b18,#b5a19b,#796459,#8e8384,#928c8c
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11142990_403915709787965_733200680_n.jpg,Normal,1429382496,37.622932417,55.753940556,1,0,#271823,#d5b091,#8f6744,#a69d95,#8070a0
newyork,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11142740_810537555650389_833742265_n.jpg,Normal,1429383474,-74.049409942,40.746026361,6,0,#817e82,#fbfbfb,#272328,#444444,#443c44
newyork,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11123867_1647787108786958_1756705352_n.jpg,Normal,1429382163,-74.033357485,40.736307491,8,1,#d9c5c3,#3a2748,#713252,#996475,#a66045
london,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11084780_735331186579923_1582862999_n.jpg,Nashville,1429382556,-0.15175,51.475425,0,0,#d7b09f,#222859,#817c85,#8e3758,#cc5e3e
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117026_1470541293186514_1089038908_n.jpg,Normal,1429381140,37.603661204,55.772131314,5,0,#432148,#e5c4a0,#bf9178,#9c7769,#a68ea6
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11117127_1432152540413686_1643573721_n.jpg,Normal,1429382330,37.614533868,55.760017382,0,0,#2a2423,#6ea2c6,#d7d6ce,#4a77a2,#786f5c
newyork,https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s150x150/e15/10724633_704562329653602_434100085_n.jpg,Normal,1429381512,-74.039466667,40.699108333,0,0,#29221d,#bebebb,#766d67,#919696,#8a8b8e
moscow,https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/s150x150/e15/11142401_264666687036910_2138234241_n.jpg,Normal,1429382785,37.63044291,55.73510265,0,0,#040404,#080404,#080404,#080404,#080404
moscow,https://scontent.cdninstagram.com/hphotos-xpa1/t51.2885-15/s150x150/e15/10424614_350191325178889_494209000_n.jpg,Hudson,1429382421,37.685599132,55.742834907,1,0,#dacecd,#3a222a,#897379,#705a59,#68576c
tehran,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11084689_1834143310144220_48028171_n.jpg,Normal,1429383332,51.3596463,35.6659791,0,0,#3e372f,#c4c9d2,#9a9ea3,#aaa4a1,#94a4b4
moscow,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s150x150/e15/11142888_980504428660448_1139310369_n.jpg,Normal,1429378566,37.644476386,55.735256538,9,0,#e0cac5,#211a1d,#68312d,#755f5c,#754b3d
