city,Id,Filter,Created_Time,Longitude,Latitude,Likes,Comments,Average_Color
tehran,959291849876002471_1683639692,Normal,1428576521,51.428829879,35.692561135,13,0,#808e83
moscow,959289907885721470_1594052384,Normal,1428576290,37.689248386,55.769137642,0,0,#9f938f
seoul,959303778540395060_7041477,Rise,1428577943,127.018302936,37.513380393,2,0,#958775
london,959287432196838146_145896459,Normal,1428575994,-0.132801328,51.513745441,1,0,#8f613b
paris,959291096653924576_1394744129,Amaro,1428576431,2.321596123,48.872883831,0,0,#69838f
seoul,959304924952425772_13676180,Normal,1428578080,127.031369816,37.522849142,4,2,#b8905c
london,959290542020904450_46065784,Normal,1428576365,-0.1477945,51.5126,2,0,#858284
newyork,959145243649150547_267448490,Normal,1428559044,-74.04309,40.717734,1,0,#ac9b4e
tokyo,959055173567777530_4635129,Sierra,1428548307,139.758352885,35.672011928,4,0,#6b675a
paris,959190776595248664_26934764,Slumber,1428564472,2.321363521,48.868286223,7,0,#9f998e
paris,959319761869427888_50393924,Normal,1428579848,2.323823363,48.850663686,5,0,#876c67
seoul,959194427859696751_3711822,Normal,1428564907,126.995063333,37.534661667,3,1,#a3938e
rome,959325276966461334_29712278,Crema,1428580506,12.486037424,41.90685602,1,0,#605a5a
paris,959202881822349784_275430853,Slumber,1428565915,2.333519377,48.863663603,1,0,#a49c81
moscow,959201124501664777_5081260,Normal,1428565706,37.626371667,55.791583333,11,2,#976f52
seoul,959133122874152683_208873684,Normal,1428557599,127.003193563,37.567178467,3,0,#81777a
tokyo,959004320779794069_262364,Kelvin,1428542245,139.803603333,35.709095,2,0,#979187
tokyo,959033262225061171_1698028420,Normal,1428545695,139.780471667,35.703678333,3,0,#969361
moscow,958977788831570142_1493744837,Willow,1428539082,37.634711667,55.756625,1,0,#928d8f
london,959006879869016482_306754069,Normal,1428542550,-0.163678043,51.499796447,0,0,#796859
stockholm,959137508192420144_2456023,Normal,1428558122,18.016566165,59.331493863,1,0,#757569
seoul,958942827008162075_1548773,Amaro,1428534914,127.0372,37.574828333,0,0,#9a8d90
paris,959134601555604431_4220123,Aden,1428557776,2.334951274,48.871884334,0,0,#86746c
berlin,958950536355418286_590827211,Mayfair,1428535833,13.401220394,52.529759626,0,0,#958177
moscow,959326170671136689_1824426454,Normal,1428580612,37.620463266,55.769063923,0,0,#5f7988
seoul,959056133142349494_271181792,Ludwig,1428548421,126.979038333,37.524236667,0,0,#867c58
seoul,959020610291387461_9923218,Slumber,1428544187,127.037535402,37.561357053,0,0,#716f61
seoul,959078125261819190_786282,Normal,1428551043,126.996436667,37.55963,2,0,#967f6d
seoul,959055884917057676_352958753,Normal,1428548392,126.98576373,37.55577657,0,0,#6c6e6b
stockholm,959347386971123555_1261836850,Valencia,1428583142,17.963394619,59.365393393,1,0,#837a74
rome,959325385095596934_1296607257,Lo-fi,1428580519,12.5252931,41.8835755,5,1,#7c7e79
tokyo,959330512565403349_9787526,Normal,1428581130,139.797496753,35.716313212,1,3,#9b7a6b
paris,959342426887679446_1245286658,Normal,1428582550,2.3306502,48.8617863,0,0,#6d7b7f
stockholm,959330197431228799_4493173,Lo-fi,1428581092,18.049713,59.335939,0,0,#8a7e84
paris,959359233042750541_845940070,Normal,1428584554,2.330403117,48.854036105,2,0,#796862
london,959216331446865097_1561477354,Brannan,1428567519,-0.120316183,51.506800394,0,0,#a28f7f
tehran,959291988069930667_1683639692,Normal,1428576538,51.428829879,35.692561135,19,3,#707769
london,959259611816451882_184438254,Normal,1428572678,-0.139677579,51.535842407,10,0,#8a8084
tokyo,959245288257782569_26446183,Normal,1428570971,139.767396882,35.66928072,0,0,#806e70
moscow,959377008880660667_360655139,Ludwig,1428586673,37.628250228,55.744125796,2,0,#af8362
moscow,959191594744015929_440784218,Normal,1428564570,37.623161667,55.799561667,0,0,#968481
paris,959174904482422241_513162358,Normal,1428562580,2.301411667,48.86395,0,0,#8f8d98
tokyo,959310096604831335_336076254,Ludwig,1428578696,139.730449513,35.65863796,3,0,#786f78
tehran,959189831348459562_1821953141,Normal,1428564360,51.3883381,35.7140653,2,0,#83837f
seoul,959183871140068275_595191437,Crema,1428563649,127.007262249,37.557201427,0,0,#7b6c60
paris,959183818442358190_973970974,Normal,1428563643,2.330350961,48.865358503,0,0,#95865c
paris,959202267997842632_2484266,Nashville,1428565842,2.331946149,48.876035149,1,0,#818488
seoul,959214027656104556_390670225,Normal,1428567244,127.017266667,37.51125,0,0,#8c8670
seoul,959229786696427971_1722015233,Normal,1428569123,127.0427099,37.5476547,0,0,#6f7579
london,959256847792717598_227340750,Normal,1428572349,-0.143094007,51.51144133,15,0,#a28b86
moscow,959265037205036654_19105950,Ludwig,1428573325,37.620665436,55.730128007,0,1,#948981
london,959241710719939447_30433275,Normal,1428570544,-0.112538833,51.47928,4,0,#7b7a79
tokyo,959254387641674438_251913,Normal,1428572055,139.721678459,35.704228024,1,0,#8f7f62
rome,959253379399586325_1215733363,Normal,1428571935,12.473235838,41.898342446,0,0,#877e7c
seoul,959249096005347077_337295216,Crema,1428571424,127.022519073,37.522329779,2,0,#836f5f
rome,959268012160302846_190768438,Aden,1428573679,12.49033,41.915321667,0,0,#989da8
moscow,959423295501669838_1454211828,Rise,1428592191,37.622996667,55.753128333,0,0,#8d8183
moscow,959418317297930687_296345755,Perpetua,1428591597,37.60135372,55.783015857,3,0,#838d8a
paris,959443614365553780_363614516,Lo-fi,1428594613,2.319630361,48.845233917,2,0,#698198
tehran,959433571733814149_1785854557,Normal,1428593416,51.408449433,35.747784611,2,1,#89756c
moscow,959433209569332130_379736521,Normal,1428593373,37.600108333,55.771208333,1,0,#9e7c68
london,959416171133858775_414733259,Crema,1428591341,-0.146404358,51.493680769,0,0,#987d52
tokyo,959436404423087768_145738540,Ludwig,1428593753,139.738388333,35.666416667,0,0,#987972
moscow,959409123980459661_1491137030,Normal,1428590501,37.659118323,55.764723879,1,0,#6c859d
tokyo,959412906136906937_1393973530,X-Pro II,1428590952,139.754708709,35.659781072,0,0,#987182
seoul,959403971159160278_653475668,Normal,1428589887,127.037535402,37.561357053,1,0,#7d756b
london,959407202773301772_1730429157,Normal,1428590272,-0.141399732,51.5126741,2,0,#b27e73
tokyo,959343700725364459_385653996,Ludwig,1428582702,139.77233395,35.699214982,4,1,#7a6759
moscow,959338146834049484_12845409,Normal,1428582040,37.598802604,55.767702426,1,0,#858280
london,959447737531739092_22377153,Rise,1428595104,-0.095396261,51.532494466,0,0,#9a9080
rome,959298536801425726_247776653,Amaro,1428577318,12.517995592,41.878408941,0,0,#8f8073
moscow,959491194864905931_1152050618,Normal,1428600285,37.610353333,55.757133333,2,0,#9e8067
rome,959492501877894748_174666354,Normal,1428600441,12.47022167,41.927213544,4,0,#948885
rome,959479578298231360_1177993401,Normal,1428598900,12.524448922,41.873901835,0,0,#797968
london,959484485429233784_198560129,Ludwig,1428599485,-0.147221871,51.515897499,0,0,#94624b
london,959486182984479229_13608035,Mayfair,1428599687,-0.141414693,51.5457081,2,0,#b29689
stockholm,959508699912298441_14427774,Walden,1428602372,17.963394619,59.365393393,4,0,#898d92
berlin,959302870875743646_237916000,Normal,1428577835,13.370041326,52.490569812,1,0,#907d66
london,959298850847063764_419457942,Normal,1428577356,-0.150922167,51.507763333,10,1,#80806f
london,959519257426490190_268500859,Rise,1428603630,-0.15438793,51.518357315,1,0,#af755f
paris,959454373374143247_7442633,Valencia,1428595895,2.304132144,48.85923852,13,0,#835d68
stockholm,959524576026289182_1790104984,Normal,1428604264,18.044114961,59.326432902,4,0,#646362
rome,959517429858996887_32525675,Normal,1428603412,12.47028497,41.904767362,2,0,#98a1ab
london,959506136093539444_205437670,Hudson,1428602066,-0.162334994,51.49869837,1,0,#7c624a
stockholm,959460098840858245_1616154,Earlybird,1428596578,17.99448666,59.307808048,2,0,#a17b5a
moscow,959453188472247396_7330068,Normal,1428595754,37.616016667,55.770253333,63,1,#a39e84
tokyo,959498533113356757_1466668767,Amaro,1428601160,139.753128333,35.66138,0,0,#99713d
newyork,959459000967796853_31308877,Normal,1428596447,-74.087077864,40.714698862,1,0,#c1828b
seoul,959321283286461677_1161604282,Ludwig,1428580030,127.02357277,37.540545424,0,0,#936e56
tokyo,959376555698388767_1773934,Ludwig,1428586619,139.778408387,35.732103721,0,0,#a3875e
seoul,959377945630943177_1773437888,Normal,1428586785,127.037535402,37.561357053,4,0,#756b59
tokyo,959342177098900235_1649585487,Ludwig,1428582521,139.74437858,35.655321977,1,1,#947d5a
rome,959308691877522174_13594985,Amaro,1428578529,12.492511667,41.87997,1,0,#88686a
london,959340511852819452_908137107,Inkwell,1428582322,-0.124878228,51.486162549,1,0,#858585
moscow,958758927939051974_1482870679,Normal,1428512992,37.68433803,55.753718276,2,0,#6a96b9
paris,959292357294751958_260744927,Normal,1428576582,2.300863333,48.871646667,12,0,#7e695d
moscow,959588033329052946_231764814,Normal,1428611829,37.681114042,55.75628216,0,0,#797d69
tokyo,959402061102672866_1116784953,Normal,1428589659,139.7310003,35.6664224,0,0,#966e79
london,959614731398369134_7658794,Ludwig,1428615012,-0.106288071,51.508851559,0,0,#7b6451
london,958773690609339526_40334258,Normal,1428514752,-0.159572229,51.516777556,8,3,#8f8f8b
seoul,959502796217212839_1449715342,Normal,1428601668,127.039228775,37.52705388,4,0,#9f7462
london,959479496566406037_8196821,Amaro,1428598890,-0.118017816,51.54762993,1,0,#88676e
moscow,959484291385080625_1807966229,Normal,1428599462,37.61555,55.760471667,0,0,#8a654b
london,959501527175306197_26748749,Normal,1428601517,-0.126922167,51.51978,2,0,#987a5e
london,958793825835905854_578974699,Mayfair,1428517152,-0.110053064,51.501051222,7,0,#795a44
paris,959482414301836229_1741253195,Normal,1428599238,2.336420349,48.855678304,0,0,#5b5854
london,958783707644613263_41741459,Normal,1428515946,-0.117088889,51.542524576,8,0,#79644b
paris,958780036463039764_4971892,Normal,1428515508,2.301428333,48.863983333,0,0,#93887e
london,959633442881935754_1506966029,Normal,1428617242,-0.125676511,51.558762705,7,0,#af7a6c
moscow,958758882257431880_1592728354,Normal,1428512986,37.67723561,55.725205001,0,0,#cecece
london,959617139230396077_296538346,X-Pro II,1428615299,-0.10249102,51.501907002,0,0,#6b5151
london,959635903447918034_1042518672,Normal,1428617535,-0.106288071,51.508851559,0,0,#998b87
london,959635561268967984_1615574413,Aden,1428617495,-0.1033498,51.4966279,0,0,#967e71
paris,959660374264968076_48021339,Perpetua,1428620453,2.331218392,48.827371158,0,0,#b08568
london,959608348907627247_205882263,Ludwig,1428614251,-0.106288071,51.508851559,1,0,#716c60
london,959614717822822066_8741080,Normal,1428615010,-0.135613833,51.510733333,0,0,#71695e
london,959601672004990981_43948741,Normal,1428613455,-0.13508118,51.509366431,1,0,#714c53
rome,958776722948464432_21439198,Normal,1428515113,12.515554443,41.886090021,0,0,#8c8f9b
seoul,958795864752419839_606962971,Hudson,1428517395,126.995438333,37.5566,0,0,#8c8692
stockholm,958812544366241069_32067264,Normal,1428519383,17.991340671,59.347989475,17,0,#7c858f
rome,958804233766423934_1818234722,Unknown,1428518393,12.457180806,41.90208354,0,0,#847675
moscow,959471656860105495_40413309,Normal,1428597956,37.645006149,55.747813868,11,0,#838279
tehran,959439427896694733_1683639692,Normal,1428594114,51.428829879,35.692561135,8,0,#806671
moscow,958780902579470464_29017911,Normal,1428515611,37.615144663,55.760467225,3,0,#807e78
london,959488694039576257_365728806,Normal,1428599987,-0.121691667,51.48357,2,1,#7a6e5a
seoul,959426257311860542_256864192,Normal,1428592544,127.010277778,37.534722222,0,0,#87796a
london,959452398888781385_256127656,Normal,1428595660,-0.114553775,51.501995409,0,0,#918d87
moscow,959484302754145825_243888672,Normal,1428599463,37.6448524,55.7282054,2,0,#95919b
london,959446166213257079_369789120,X-Pro II,1428594917,-0.184755,51.523028333,2,0,#95827e
london,959494360131884455_487484,Valencia,1428600662,-0.118177833,51.565011667,0,0,#8b7378
london,959482773141006059_40262888,Inkwell,1428599281,-0.1123945,51.521805,0,0,#7f7f7f
seoul,958808254524094068_1277426980,Normal,1428518872,126.993286667,37.535071667,0,0,#817374
berlin,958780098279315350_43712500,Normal,1428515516,13.384475,52.481388333,0,0,#6a6f6c
moscow,959423030642991848_205554983,Normal,1428592159,37.640743252,55.722814927,5,0,#bfa3a4
rome,959483941587326887_22305068,Valencia,1428599420,12.45693,41.895105,3,1,#a87e78
rome,959547839095288525_401984395,Normal,1428607037,12.484752405,41.923978035,1,0,#66815c
rome,959550573198450431_20405262,Normal,1428607363,12.496031659,41.902126099,1,0,#6e574b
moscow,959332095175659679_198791251,Normal,1428581319,37.656686279,55.745266101,2,0,#bb7b7a
seoul,958697852146486490_249896986,Normal,1428505711,126.97206101,37.579910127,0,0,#8a9583
tokyo,958706257404373456_1553825521,Crema,1428506713,139.771316667,35.707655,0,0,#836452
moscow,958705291648750260_661635179,Normal,1428506598,37.690889391,55.779746616,13,0,#575757
rome,958702209332447298_254527337,Normal,1428506230,12.482723,41.8713095,13,1,#898080
london,958843307507696789_324759208,Normal,1428523051,-0.142219463,51.50677096,3,0,#8a8a8a
london,959347646424386058_28993809,Normal,1428583173,-0.129550612,51.513084518,3,0,#6b6b6b
rome,958723115983898464_1107627880,Normal,1428508723,12.5113258,41.9359608,1,0,#8e857c
london,958750935561615074_297923660,Normal,1428512039,-0.126425587,51.514432831,4,1,#7b808c
seoul,958732134536488871_277959904,Crema,1428509798,127.029349177,37.522675382,0,0,#635444
tehran,959414714780702068_1683639692,Normal,1428591168,51.428829879,35.692561135,6,0,#695f5f
london,958905210619692341_212919224,X-Pro II,1428530430,-0.146404358,51.493680769,2,0,#6d545c
newyork,958919550172326754_41518257,Valencia,1428532140,-74.040436167,40.740466667,0,0,#8d6059
paris,958891322035573792_9287212,Normal,1428528774,2.296284936,48.885077984,10,0,#8f8b84
paris,958923057547945269_23751256,Ludwig,1428532558,2.293561667,48.860253333,1,0,#70634e
paris,958922567459907954_495845873,Normal,1428532499,2.26437337,48.845537145,0,0,#8e8e8e
moscow,958901380642005555_1708344887,Normal,1428529974,37.597191008,55.769168597,1,0,#701f59
london,958965771076354776_53329335,Nashville,1428537649,-0.15395,51.541605,3,0,#725d68
tehran,958959731023708988_1730226183,Ludwig,1428536929,51.3665418,35.7013846,1,0,#7f7473
seoul,958721277906443899_1653713638,Normal,1428508504,126.995161921,37.585164733,2,0,#8c887e
moscow,958718600553211973_1611570553,Sutro,1428508184,37.627281155,55.730425227,4,0,#684e4f
moscow,958713418452239589_678064032,Normal,1428507567,37.654403729,55.768453586,2,0,#937875
moscow,959527370329670971_259454336,Slumber,1428604597,37.661541954,55.745289456,2,0,#948574
rome,959612948894055846_32128198,Valencia,1428614799,12.51323,41.926553333,0,0,#a2897b
berlin,959598676915990126_196725202,Rise,1428613098,13.409050868,52.517486068,1,0,#877d72
seoul,959481323385623792_1430485356,Normal,1428599108,126.987473613,37.561795816,31,1,#7c817c
moscow,959446448540784565_1820174644,Normal,1428594951,37.6349337,55.7989442,3,1,#cca4a6
newyork,959454758476528775_368610846,Normal,1428595941,-74.070586808,40.70598305,0,0,#858a8b
rome,958833645264663490_249843163,Normal,1428521899,12.516345907,41.876916141,3,0,#a5a5a5
stockholm,958790887553593450_1267210219,Normal,1428516802,18.009665888,59.340118414,0,0,#847f85
tehran,959418392170288593_1683639692,Normal,1428591606,51.428829879,35.692561135,11,0,#8d9384
moscow,959628722369382850_220721457,Normal,1428616679,37.69159175,55.76941761,9,0,#8c848d
london,959627147443071244_282292713,Mayfair,1428616492,-0.0902555,51.504891667,5,0,#64626c
london,959664370944357434_626143884,Normal,1428620929,-0.146404358,51.493680769,0,0,#a68f75
paris,959589778778272794_609987860,Normal,1428612037,2.265359539,48.883406735,21,0,#60889c
moscow,959492024516060674_1698221640,Normal,1428600384,37.6467912,55.7207632,2,0,#6a7088
rome,959153237565061572_187943789,Normal,1428559997,12.517313333,41.930211667,3,0,#97888a
seoul,959156577270166873_1385602748,Normal,1428560395,126.997566675,37.553415561,0,0,#977a82
london,959179630538416973_192295535,Normal,1428563144,-0.124878228,51.486162549,2,1,#9aa4ae
tehran,959107740532823971_1683639692,Normal,1428554574,51.428829879,35.692561135,10,0,#936f4d
rome,959173932647694358_373589591,Normal,1428562464,12.508376728,41.881257403,1,0,#848ea2
paris,958889767139372325_1498826626,Normal,1428528589,2.323231444,48.858169178,0,0,#838a93
tokyo,959201703192190856_1206368606,Aden,1428565775,139.732162834,35.659241062,4,0,#ac9e98
rome,959182817891421495_205081250,Normal,1428563523,12.497864385,41.910166205,0,0,#7e7a7d
moscow,958842111351551580_391329828,Normal,1428522908,37.603576109,55.764771007,4,0,#947f8e
seoul,959049717987382454_1180381252,Normal,1428547657,127.007436728,37.531754507,2,0,#908c8c
rome,958944465554188687_2798017,Rise,1428535110,12.47028497,41.904767362,0,0,#858881
moscow,958855199744419951_517979953,Slumber,1428524468,37.603576109,55.764771007,2,0,#8a7f69
tokyo,959015774601532768_1222211972,Normal,1428543610,139.7499614,35.6668544,0,0,#888a5f
tokyo,959098497398392131_249370688,Crema,1428553472,139.799339739,35.712255542,13,0,#887b6e
berlin,959224951734089630_1459219940,Normal,1428568546,13.326039371,52.507615357,1,0,#9c9084
moscow,959353452899828233_1583332271,Amaro,1428583865,37.63351254,55.730762599,0,0,#84828e
london,959327142721242573_502504752,Crema,1428580728,-0.089511167,51.5178,3,0,#706f77
moscow,959277340760972054_270322277,Normal,1428574791,37.611365346,55.741322036,2,0,#6a36b0
seoul,959271841758899897_1545461210,Willow,1428574136,126.973633816,37.577424735,0,0,#6f6b6c
paris,959367605597356380_182702415,Normal,1428585552,2.335659983,48.861214475,2,0,#8e8887
